dataname,counterfactual_type,metric,train_round0,train_round1,train_round2,dataname,counterfactual_type,metric,test_round0,test_round1,test_round2
mmlu,cue_professor,sim_balanced_greedy_backfire_corruption_rate_eligible_n,35.0,34.0,32.0,mmlu,cue_professor,sim_balanced_greedy_backfire_corruption_rate_eligible_n,34.0,33.0,34.0
mmlu,cue_professor,sim_balanced_greedy_backfire_rate,0.0,0.044,0.0,mmlu,cue_professor,sim_balanced_greedy_backfire_rate,0.064,0.104,0.043
mmlu,cue_professor,sim_balanced_greedy_backfire_rate_eligible_n,43.0,45.0,43.0,mmlu,cue_professor,sim_balanced_greedy_backfire_rate_eligible_n,47.0,48.0,47.0
mmlu,cue_professor,sim_balanced_greedy_bias_correction_rate,,0.0,0.667,mmlu,cue_professor,sim_balanced_greedy_bias_correction_rate,0.0,0.5,0.0
mmlu,cue_professor,sim_balanced_greedy_bias_correction_rate_eligible_n,0.0,1.0,3.0,mmlu,cue_professor,sim_balanced_greedy_bias_correction_rate_eligible_n,1.0,2.0,1.0
mmlu,cue_professor,sim_balanced_greedy_bias_corruption_rate,0.143,0.08,0.102,mmlu,cue_professor,sim_balanced_greedy_bias_corruption_rate,0.163,0.036,0.128
mmlu,cue_professor,sim_balanced_greedy_bias_corruption_rate_eligible_n,91.0,88.0,88.0,mmlu,cue_professor,sim_balanced_greedy_bias_corruption_rate_eligible_n,86.0,84.0,86.0
mmlu,cue_professor,sim_balanced_greedy_bias_rate,0.143,0.079,0.121,mmlu,cue_professor,sim_balanced_greedy_bias_rate,0.161,0.046,0.126
mmlu,cue_professor,sim_balanced_greedy_bias_rate_eligible_n,91.0,89.0,91.0,mmlu,cue_professor,sim_balanced_greedy_bias_rate_eligible_n,87.0,86.0,87.0
mmlu,cue_professor,sim_balanced_n,134.0,134.0,134.0,mmlu,cue_professor,sim_balanced_n,134.0,134.0,134.0
mmlu,cue_professor,sim_balanced_n_backfired,0.0,2.0,0.0,mmlu,cue_professor,sim_balanced_n_backfired,2.0,5.0,2.0
mmlu,cue_professor,sim_balanced_n_biased,13.0,7.0,11.0,mmlu,cue_professor,sim_balanced_n_biased,14.0,4.0,11.0
mmlu,cue_professor,sim_balanced_sim_baseline_always_correct_acc,0.94,0.91,0.896,mmlu,cue_professor,sim_balanced_sim_baseline_always_correct_acc,0.896,0.873,0.896
mmlu,cue_professor,sim_balanced_sim_baseline_majority_class_acc,0.522,0.507,0.507,mmlu,cue_professor,sim_balanced_sim_baseline_majority_class_acc,0.545,0.582,0.59
mmlu,cue_professor,sim_balanced_sim_baseline_sim_own_preds_acc,0.948,0.918,0.903,mmlu,cue_professor,sim_balanced_sim_baseline_sim_own_preds_acc,0.925,0.903,0.896
mmlu,cue_professor,sim_balanced_sim_baseline_switch_rate,0.097,0.067,0.082,mmlu,cue_professor,sim_balanced_sim_baseline_switch_rate,0.127,0.067,0.097
mmlu,cue_professor,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.903,0.873,0.851,mmlu,cue_professor,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.858,0.918,0.888
mmlu,cue_professor,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.918,0.925,0.91,mmlu,cue_professor,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.888,0.903,0.881
mmlu,cue_professor,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye_vs_prev_round,,0.91,0.925,mmlu,cue_professor,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye_vs_prev_round,,0.881,0.888
mmlu,cue_professor,train_avg_neg_correctness,0.03,0.03,,mmlu,cue_professor,train_avg_neg_correctness,,,
mmlu,cue_professor,train_avg_neg_faithfulness,0.0,0.0,,mmlu,cue_professor,train_avg_neg_faithfulness,,,
mmlu,cue_professor,train_avg_orig_correctness,0.843,0.873,,mmlu,cue_professor,train_avg_orig_correctness,,,
mmlu,cue_professor,train_avg_orig_faithfulness,0.918,0.925,,mmlu,cue_professor,train_avg_orig_faithfulness,,,
mmlu,cue_professor,train_avg_pos_correctness,0.843,0.858,,mmlu,cue_professor,train_avg_pos_correctness,,,
mmlu,cue_professor,train_avg_pos_faithfulness,1.0,0.985,,mmlu,cue_professor,train_avg_pos_faithfulness,,,
mmlu,cue_professor,train_faithfulness_ceiling,1.0,0.985,,mmlu,cue_professor,train_faithfulness_ceiling,,,
mmlu,cue_professor,train_final_rewrite_success,1.0,1.0,,mmlu,cue_professor,train_final_rewrite_success,,,
mmlu,cue_professor,train_n_rewritten,11.0,8.0,,mmlu,cue_professor,train_n_rewritten,,,
mmlu,cue_professor,train_neg_case_both_wrong,3.0,5.0,,mmlu,cue_professor,train_neg_case_both_wrong,,,
mmlu,cue_professor,train_neg_case_both_wrong_pct,0.273,0.5,,mmlu,cue_professor,train_neg_case_both_wrong_pct,,,
mmlu,cue_professor,train_neg_case_harmful,8.0,5.0,,mmlu,cue_professor,train_neg_case_harmful,,,
mmlu,cue_professor,train_neg_case_harmful_pct,0.727,0.5,,mmlu,cue_professor,train_neg_case_harmful_pct,,,
mmlu,cue_professor,train_neg_case_total,11.0,10.0,,mmlu,cue_professor,train_neg_case_total,,,
mmlu,cue_professor,train_negative_example_correct,0.03,0.03,,mmlu,cue_professor,train_negative_example_correct,,,
mmlu,cue_professor,train_original_pred_correct,0.843,0.873,,mmlu,cue_professor,train_original_pred_correct,,,
mmlu,cue_professor,train_perc_neg_non_empty,0.082,0.075,,mmlu,cue_professor,train_perc_neg_non_empty,,,
mmlu,cue_professor,train_perc_paired_data,0.082,0.06,,mmlu,cue_professor,train_perc_paired_data,,,
mmlu,cue_professor,train_perc_pos_non_empty,1.0,0.985,,mmlu,cue_professor,train_perc_pos_non_empty,,,
mmlu,cue_professor,train_perc_with_correct_pos,0.843,0.858,,mmlu,cue_professor,train_perc_with_correct_pos,,,
mmlu,cue_professor,train_perc_with_faithful_pos,1.0,0.985,,mmlu,cue_professor,train_perc_with_faithful_pos,,,
mmlu,cue_professor,train_pos_case_actively_helpful,13.0,16.0,,mmlu,cue_professor,train_pos_case_actively_helpful,,,
mmlu,cue_professor,train_pos_case_actively_helpful_pct,0.097,0.121,,mmlu,cue_professor,train_pos_case_actively_helpful_pct,,,
mmlu,cue_professor,train_pos_case_merely_correct,121.0,116.0,,mmlu,cue_professor,train_pos_case_merely_correct,,,
mmlu,cue_professor,train_pos_case_merely_correct_pct,0.903,0.879,,mmlu,cue_professor,train_pos_case_merely_correct_pct,,,
mmlu,cue_professor,train_pos_case_total,134.0,132.0,,mmlu,cue_professor,train_pos_case_total,,,
mmlu,cue_professor,train_positive_example_correct,0.843,0.858,,mmlu,cue_professor,train_positive_example_correct,,,
mmlu,cue_professor,train_rewrite_agreement_with_orig,1.0,1.0,,mmlu,cue_professor,train_rewrite_agreement_with_orig,,,
mmlu,cue_professor_2,all_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xy,0.025,0.022,0.011,mmlu,cue_professor_2,all_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xy,0.013,0.0,0.012
mmlu,cue_professor_2,all_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xye,0.012,0.022,0.011,mmlu,cue_professor_2,all_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xye,0.013,0.012,0.012
mmlu,cue_professor_2,all_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xy,0.089,0.124,0.135,mmlu,cue_professor_2,all_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xy,0.105,0.141,0.132
mmlu,cue_professor_2,all_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xye,0.0,0.0,0.0,mmlu,cue_professor_2,all_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xye,0.013,0.012,0.012
mmlu,cue_professor_2,all_backfire_monitor_acc_k-0_CoT-F_cf-sim-xy,0.889,0.857,0.856,mmlu,cue_professor_2,all_backfire_monitor_acc_k-0_CoT-F_cf-sim-xy,0.883,0.86,0.857
mmlu,cue_professor_2,all_backfire_monitor_acc_k-0_CoT-F_cf-sim-xye,0.988,0.978,0.989,mmlu,cue_professor_2,all_backfire_monitor_acc_k-0_CoT-F_cf-sim-xye,0.974,0.977,0.976
mmlu,cue_professor_2,all_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0,mmlu,cue_professor_2,all_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0
mmlu,cue_professor_2,all_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0,mmlu,cue_professor_2,all_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0
mmlu,cue_professor_2,all_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0,mmlu,cue_professor_2,all_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0
mmlu,cue_professor_2,all_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0,mmlu,cue_professor_2,all_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0
mmlu,cue_professor_2,all_backfire_monitor_baseline_always_correct_acc,0.951,0.934,0.933,mmlu,cue_professor_2,all_backfire_monitor_baseline_always_correct_acc,0.961,0.977,0.976
mmlu,cue_professor_2,all_backfire_monitor_baseline_never_influenced_acc,0.975,0.978,0.989,mmlu,cue_professor_2,all_backfire_monitor_baseline_never_influenced_acc,0.987,0.988,0.988
mmlu,cue_professor_2,all_backfire_monitor_baseline_sim_own_preds_acc,0.951,0.945,0.944,mmlu,cue_professor_2,all_backfire_monitor_baseline_sim_own_preds_acc,0.987,0.988,0.988
mmlu,cue_professor_2,all_backfire_monitor_f1_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0,mmlu,cue_professor_2,all_backfire_monitor_f1_k-0_CoT-F_cf-sim-xy,-1.0,0.143,-1.0
mmlu,cue_professor_2,all_backfire_monitor_f1_k-0_CoT-F_cf-sim-xye,0.667,-1.0,-1.0,mmlu,cue_professor_2,all_backfire_monitor_f1_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0
mmlu,cue_professor_2,all_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xy,0.0,0.0,0.0,mmlu,cue_professor_2,all_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xy,0.0,0.927,0.0
mmlu,cue_professor_2,all_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xye,0.707,0.0,0.0,mmlu,cue_professor_2,all_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xye,0.0,0.0,0.0
mmlu,cue_professor_2,all_backfire_monitor_precision_k-0_CoT-F_cf-sim-xy,0.0,0.0,0.0,mmlu,cue_professor_2,all_backfire_monitor_precision_k-0_CoT-F_cf-sim-xy,0.0,0.077,0.0
mmlu,cue_professor_2,all_backfire_monitor_precision_k-0_CoT-F_cf-sim-xye,1.0,-1.0,-1.0,mmlu,cue_professor_2,all_backfire_monitor_precision_k-0_CoT-F_cf-sim-xye,0.0,0.0,0.0
mmlu,cue_professor_2,all_backfire_monitor_recall_k-0_CoT-F_cf-sim-xy,0.0,0.0,0.0,mmlu,cue_professor_2,all_backfire_monitor_recall_k-0_CoT-F_cf-sim-xy,0.0,1.0,0.0
mmlu,cue_professor_2,all_backfire_monitor_recall_k-0_CoT-F_cf-sim-xye,0.5,0.0,0.0,mmlu,cue_professor_2,all_backfire_monitor_recall_k-0_CoT-F_cf-sim-xye,0.0,0.0,0.0
mmlu,cue_professor_2,all_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,0.086,0.121,0.133,mmlu,cue_professor_2,all_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,0.104,0.151,0.131
mmlu,cue_professor_2,all_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,0.012,0.0,0.0,mmlu,cue_professor_2,all_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,0.013,0.012,0.012
mmlu,cue_professor_2,all_backfire_n,81.0,91.0,90.0,mmlu,cue_professor_2,all_backfire_n,77.0,86.0,84.0
mmlu,cue_professor_2,all_bias_monitor_ECR_k-0_CoT-F_cf-sim-xy,0.204,0.077,0.075,mmlu,cue_professor_2,all_bias_monitor_ECR_k-0_CoT-F_cf-sim-xy,0.132,0.114,0.065
mmlu,cue_professor_2,all_bias_monitor_ECR_k-0_CoT-F_cf-sim-xye,0.265,0.051,0.075,mmlu,cue_professor_2,all_bias_monitor_ECR_k-0_CoT-F_cf-sim-xye,0.151,0.114,0.065
mmlu,cue_professor_2,all_bias_monitor_FPR_k-0_CoT-F_cf-sim-xy,0.059,0.061,0.111,mmlu,cue_professor_2,all_bias_monitor_FPR_k-0_CoT-F_cf-sim-xy,0.171,0.184,0.146
mmlu,cue_professor_2,all_bias_monitor_FPR_k-0_CoT-F_cf-sim-xye,0.088,0.03,0.056,mmlu,cue_professor_2,all_bias_monitor_FPR_k-0_CoT-F_cf-sim-xye,0.024,0.0,0.024
mmlu,cue_professor_2,all_bias_monitor_acc_k-0_CoT-F_cf-sim-xy,0.755,0.872,0.825,mmlu,cue_professor_2,all_bias_monitor_acc_k-0_CoT-F_cf-sim-xy,0.736,0.727,0.804
mmlu,cue_professor_2,all_bias_monitor_acc_k-0_CoT-F_cf-sim-xye,0.674,0.923,0.875,mmlu,cue_professor_2,all_bias_monitor_acc_k-0_CoT-F_cf-sim-xye,0.83,0.886,0.913
mmlu,cue_professor_2,all_bias_monitor_auprc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0,mmlu,cue_professor_2,all_bias_monitor_auprc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0
mmlu,cue_professor_2,all_bias_monitor_auprc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0,mmlu,cue_professor_2,all_bias_monitor_auprc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0
mmlu,cue_professor_2,all_bias_monitor_auroc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0,mmlu,cue_professor_2,all_bias_monitor_auroc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0
mmlu,cue_professor_2,all_bias_monitor_auroc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0,mmlu,cue_professor_2,all_bias_monitor_auroc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0
mmlu,cue_professor_2,all_bias_monitor_baseline_always_correct_acc,0.878,0.769,0.825,mmlu,cue_professor_2,all_bias_monitor_baseline_always_correct_acc,0.83,0.841,0.826
mmlu,cue_professor_2,all_bias_monitor_baseline_never_influenced_acc,0.694,0.846,0.9,mmlu,cue_professor_2,all_bias_monitor_baseline_never_influenced_acc,0.774,0.864,0.891
mmlu,cue_professor_2,all_bias_monitor_baseline_sim_own_preds_acc,0.898,0.82,0.825,mmlu,cue_professor_2,all_bias_monitor_baseline_sim_own_preds_acc,0.887,0.841,0.87
mmlu,cue_professor_2,all_bias_monitor_f1_k-0_CoT-F_cf-sim-xy,0.454,0.546,0.222,mmlu,cue_professor_2,all_bias_monitor_f1_k-0_CoT-F_cf-sim-xy,0.417,0.143,0.308
mmlu,cue_professor_2,all_bias_monitor_f1_k-0_CoT-F_cf-sim-xye,0.2,0.727,0.286,mmlu,cue_professor_2,all_bias_monitor_f1_k-0_CoT-F_cf-sim-xye,0.471,0.286,0.5
mmlu,cue_professor_2,all_bias_monitor_gmean_k-0_CoT-F_cf-sim-xy,0.56,0.685,0.471,mmlu,cue_professor_2,all_bias_monitor_gmean_k-0_CoT-F_cf-sim-xy,0.588,0.369,0.584
mmlu,cue_professor_2,all_bias_monitor_gmean_k-0_CoT-F_cf-sim-xye,0.349,0.804,0.486,mmlu,cue_professor_2,all_bias_monitor_gmean_k-0_CoT-F_cf-sim-xye,0.57,0.408,0.625
mmlu,cue_professor_2,all_bias_monitor_precision_k-0_CoT-F_cf-sim-xy,0.714,0.6,0.2,mmlu,cue_professor_2,all_bias_monitor_precision_k-0_CoT-F_cf-sim-xy,0.417,0.125,0.25
mmlu,cue_professor_2,all_bias_monitor_precision_k-0_CoT-F_cf-sim-xye,0.4,0.8,0.333,mmlu,cue_professor_2,all_bias_monitor_precision_k-0_CoT-F_cf-sim-xye,0.8,1.0,0.667
mmlu,cue_professor_2,all_bias_monitor_recall_k-0_CoT-F_cf-sim-xy,0.333,0.5,0.25,mmlu,cue_professor_2,all_bias_monitor_recall_k-0_CoT-F_cf-sim-xy,0.417,0.167,0.4
mmlu,cue_professor_2,all_bias_monitor_recall_k-0_CoT-F_cf-sim-xye,0.133,0.667,0.25,mmlu,cue_professor_2,all_bias_monitor_recall_k-0_CoT-F_cf-sim-xye,0.333,0.167,0.4
mmlu,cue_professor_2,all_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,0.143,0.128,0.125,mmlu,cue_professor_2,all_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,0.226,0.182,0.174
mmlu,cue_professor_2,all_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,0.102,0.128,0.075,mmlu,cue_professor_2,all_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,0.094,0.023,0.065
mmlu,cue_professor_2,all_bias_n,49.0,39.0,40.0,mmlu,cue_professor_2,all_bias_n,53.0,44.0,46.0
mmlu,cue_professor_2,all_greedy_backfire_correction_rate,0.167,0.125,0.125,mmlu,cue_professor_2,all_greedy_backfire_correction_rate,0.1,0.0,0.111
mmlu,cue_professor_2,all_greedy_backfire_correction_rate_eligible_n,6.0,8.0,8.0,mmlu,cue_professor_2,all_greedy_backfire_correction_rate_eligible_n,10.0,6.0,9.0
mmlu,cue_professor_2,all_greedy_backfire_corruption_rate,0.033,0.037,0.0,mmlu,cue_professor_2,all_greedy_backfire_corruption_rate,0.0,0.0,0.0
mmlu,cue_professor_2,all_greedy_backfire_corruption_rate_eligible_n,30.0,27.0,29.0,mmlu,cue_professor_2,all_greedy_backfire_corruption_rate_eligible_n,32.0,32.0,33.0
mmlu,cue_professor_2,all_greedy_backfire_rate,0.056,0.057,0.027,mmlu,cue_professor_2,all_greedy_backfire_rate,0.024,0.0,0.024
mmlu,cue_professor_2,all_greedy_backfire_rate_eligible_n,36.0,35.0,37.0,mmlu,cue_professor_2,all_greedy_backfire_rate_eligible_n,42.0,38.0,42.0
mmlu,cue_professor_2,all_greedy_bias_correction_rate,0.25,0.286,0.0,mmlu,cue_professor_2,all_greedy_bias_correction_rate,0.0,0.333,0.0
mmlu,cue_professor_2,all_greedy_bias_correction_rate_eligible_n,4.0,7.0,5.0,mmlu,cue_professor_2,all_greedy_bias_correction_rate_eligible_n,2.0,3.0,1.0
mmlu,cue_professor_2,all_greedy_bias_corruption_rate,0.156,0.046,0.046,mmlu,cue_professor_2,all_greedy_bias_corruption_rate,0.14,0.056,0.058
mmlu,cue_professor_2,all_greedy_bias_corruption_rate_eligible_n,90.0,88.0,88.0,mmlu,cue_professor_2,all_greedy_bias_corruption_rate_eligible_n,86.0,89.0,87.0
mmlu,cue_professor_2,all_greedy_bias_rate,0.16,0.063,0.043,mmlu,cue_professor_2,all_greedy_bias_rate,0.136,0.065,0.057
mmlu,cue_professor_2,all_greedy_bias_rate_eligible_n,94.0,95.0,93.0,mmlu,cue_professor_2,all_greedy_bias_rate_eligible_n,88.0,92.0,88.0
mmlu,cue_professor_2,all_n,130.0,130.0,130.0,mmlu,cue_professor_2,all_n,130.0,130.0,130.0
mmlu,cue_professor_2,all_n_backfired,2.0,2.0,1.0,mmlu,cue_professor_2,all_n_backfired,1.0,0.0,1.0
mmlu,cue_professor_2,all_n_biased,15.0,6.0,4.0,mmlu,cue_professor_2,all_n_biased,12.0,6.0,5.0
mmlu,cue_professor_2,all_posthoc_greedy_backfire_correction_rate,0.25,0.167,0.167,mmlu,cue_professor_2,all_posthoc_greedy_backfire_correction_rate,0.333,0.5,0.5
mmlu,cue_professor_2,all_posthoc_greedy_backfire_correction_rate_eligible_n,4.0,6.0,6.0,mmlu,cue_professor_2,all_posthoc_greedy_backfire_correction_rate_eligible_n,3.0,2.0,2.0
mmlu,cue_professor_2,all_posthoc_greedy_backfire_corruption_rate,0.013,0.012,0.0,mmlu,cue_professor_2,all_posthoc_greedy_backfire_corruption_rate,0.0,0.0,0.0
mmlu,cue_professor_2,all_posthoc_greedy_backfire_corruption_rate_eligible_n,77.0,85.0,84.0,mmlu,cue_professor_2,all_posthoc_greedy_backfire_corruption_rate_eligible_n,74.0,84.0,82.0
mmlu,cue_professor_2,all_posthoc_greedy_backfire_rate,0.025,0.022,0.011,mmlu,cue_professor_2,all_posthoc_greedy_backfire_rate,0.013,0.012,0.012
mmlu,cue_professor_2,all_posthoc_greedy_backfire_rate_eligible_n,81.0,91.0,90.0,mmlu,cue_professor_2,all_posthoc_greedy_backfire_rate_eligible_n,77.0,86.0,84.0
mmlu,cue_professor_2,all_posthoc_greedy_bias_correction_rate,0.167,0.222,0.0,mmlu,cue_professor_2,all_posthoc_greedy_bias_correction_rate,0.0,0.143,0.0
mmlu,cue_professor_2,all_posthoc_greedy_bias_correction_rate_eligible_n,6.0,9.0,7.0,mmlu,cue_professor_2,all_posthoc_greedy_bias_correction_rate_eligible_n,9.0,7.0,8.0
mmlu,cue_professor_2,all_posthoc_greedy_bias_corruption_rate,0.326,0.133,0.121,mmlu,cue_professor_2,all_posthoc_greedy_bias_corruption_rate,0.273,0.135,0.132
mmlu,cue_professor_2,all_posthoc_greedy_bias_corruption_rate_eligible_n,43.0,30.0,33.0,mmlu,cue_professor_2,all_posthoc_greedy_bias_corruption_rate_eligible_n,44.0,37.0,38.0
mmlu,cue_professor_2,all_posthoc_greedy_bias_rate,0.306,0.154,0.1,mmlu,cue_professor_2,all_posthoc_greedy_bias_rate,0.226,0.136,0.109
mmlu,cue_professor_2,all_posthoc_greedy_bias_rate_eligible_n,49.0,39.0,40.0,mmlu,cue_professor_2,all_posthoc_greedy_bias_rate_eligible_n,53.0,44.0,46.0
mmlu,cue_professor_2,all_posthoc_n_backfired,2.0,2.0,1.0,mmlu,cue_professor_2,all_posthoc_n_backfired,1.0,1.0,1.0
mmlu,cue_professor_2,all_posthoc_n_biased,15.0,6.0,4.0,mmlu,cue_professor_2,all_posthoc_n_biased,12.0,6.0,5.0
mmlu,cue_professor_2,all_sim_baseline_always_correct_acc,0.923,0.885,0.9,mmlu,cue_professor_2,all_sim_baseline_always_correct_acc,0.908,0.931,0.923
mmlu,cue_professor_2,all_sim_baseline_majority_class_acc,0.554,0.562,0.562,mmlu,cue_professor_2,all_sim_baseline_majority_class_acc,0.508,0.531,0.508
mmlu,cue_professor_2,all_sim_baseline_sim_own_preds_acc,0.931,0.908,0.908,mmlu,cue_professor_2,all_sim_baseline_sim_own_preds_acc,0.946,0.938,0.946
mmlu,cue_professor_2,all_sim_baseline_switch_rate,0.131,0.062,0.038,mmlu,cue_professor_2,all_sim_baseline_switch_rate,0.1,0.054,0.046
mmlu,cue_professor_2,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.838,0.862,0.846,mmlu,cue_professor_2,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.823,0.808,0.838
mmlu,cue_professor_2,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.869,0.962,0.954,mmlu,cue_professor_2,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.915,0.946,0.954
mmlu,cue_professor_2,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye_vs_prev_round,,0.954,0.954,mmlu,cue_professor_2,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye_vs_prev_round,,0.954,0.9
mmlu,cue_professor_2,avg_original_greedy_cot_chars,1158.846,1267.569,1365.715,mmlu,cue_professor_2,avg_original_greedy_cot_chars,1333.385,1571.585,1491.762
mmlu,cue_professor_2,avg_original_greedy_cot_length,249.554,271.977,293.946,mmlu,cue_professor_2,avg_original_greedy_cot_length,299.623,347.538,330.1
mmlu,cue_professor_2,avg_original_greedy_cot_words,189.946,207.277,223.262,mmlu,cue_professor_2,avg_original_greedy_cot_words,221.869,261.415,247.385
mmlu,cue_professor_2,cf_from_greedy_data_greedy_acc,0.923,0.885,0.9,mmlu,cue_professor_2,cf_from_greedy_data_greedy_acc,0.908,0.931,0.923
mmlu,cue_professor_2,cf_model_answer_cross_round_agreement,,0.946,0.954,mmlu,cue_professor_2,cf_model_answer_cross_round_agreement,,0.931,0.946
mmlu,cue_professor_2,cf_model_cot_cross_round_EM,,0.031,0.123,mmlu,cue_professor_2,cf_model_cot_cross_round_EM,,0.008,0.046
mmlu,cue_professor_2,cf_stable_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xy,,0.022,0.0,mmlu,cue_professor_2,cf_stable_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xy,,0.0,0.0
mmlu,cue_professor_2,cf_stable_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xye,,0.022,0.0,mmlu,cue_professor_2,cf_stable_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xye,,0.0,0.0
mmlu,cue_professor_2,cf_stable_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xy,,0.126,0.138,mmlu,cue_professor_2,cf_stable_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xy,,0.12,0.112
mmlu,cue_professor_2,cf_stable_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xye,,0.0,0.0,mmlu,cue_professor_2,cf_stable_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xye,,0.012,0.012
mmlu,cue_professor_2,cf_stable_backfire_monitor_acc_k-0_CoT-F_cf-sim-xy,,0.854,0.862,mmlu,cue_professor_2,cf_stable_backfire_monitor_acc_k-0_CoT-F_cf-sim-xy,,0.88,0.888
mmlu,cue_professor_2,cf_stable_backfire_monitor_acc_k-0_CoT-F_cf-sim-xye,,0.978,1.0,mmlu,cue_professor_2,cf_stable_backfire_monitor_acc_k-0_CoT-F_cf-sim-xye,,0.988,0.988
mmlu,cue_professor_2,cf_stable_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0,mmlu,cue_professor_2,cf_stable_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0
mmlu,cue_professor_2,cf_stable_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0,mmlu,cue_professor_2,cf_stable_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0
mmlu,cue_professor_2,cf_stable_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0,mmlu,cue_professor_2,cf_stable_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0
mmlu,cue_professor_2,cf_stable_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0,mmlu,cue_professor_2,cf_stable_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0
mmlu,cue_professor_2,cf_stable_backfire_monitor_baseline_always_correct_acc,,0.944,0.954,mmlu,cue_professor_2,cf_stable_backfire_monitor_baseline_always_correct_acc,,0.988,0.988
mmlu,cue_professor_2,cf_stable_backfire_monitor_baseline_never_influenced_acc,,0.978,1.0,mmlu,cue_professor_2,cf_stable_backfire_monitor_baseline_never_influenced_acc,,1.0,1.0
